,k,model,hit@k,file,time
16,1,Embible/distilBert-20-epochs,0.053824362606232294,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,0.9734024246533711
17,1,Embible/distilBert-50-epochs,0.05571293673276676,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,0.7199953516324361
18,1,Embible/AlephBertGimmel-10-epochs,0.0910824988078207,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.1028708179791769
19,1,Embible/AlephBertGimmel-20-epochs,0.0944206008583691,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.0876460711161295
20,1,Embible/AlephBertGimmel-50-epochs,0.09537434430138293,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.090089503924052
21,1,Embible/mBert-10-epochs,0.03481163567000477,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,0.8734677712122599
22,1,Embible/mBert-20-epochs,0.034334763948497854,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,0.8800355235735575
23,1,Embible/mBert-50-epochs,0.037672865999046255,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.3300746917724608
24,1,Embible/distilBert-10-epochs,0.01335240820219361,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.003460693359375
25,1,Embible/distilBert-20-epochs,0.03385789222699094,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.1943392634391785
26,1,Embible/distilBert-50-epochs,0.03719599427753934,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.3067144791285197
27,1,Embible/AlephBertGimmel-10-epochs,0.10625317742755465,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.723789676030477
28,1,Embible/AlephBertGimmel-20-epochs,0.10523640061006609,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.848434833685557
29,1,Embible/AlephBertGimmel-50-epochs,0.10879511947127606,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.7709148248036704
